LocationID,LocationName,Latitude,Longitude,SurfaceType,TrafficDensity,max_temp_C,min_temp_C,mean_temp_C,humidity_pct,rainfall_mm,wind_speed_kmh,heat_index_C,Observation_Timestamp,Observation_Hour,Observation_Minute,Observation_Month,Observation_Year
1,1,23.81,90.37,0,0,32.67,26.38,29.45,84.24,1.41,3.49,48.96,1665232200,12,30,10,2022
1,1,23.81,90.37,0,0,31.87,26.25,28.89,89.28,6.19,4.64,48.04,1665318600,12,30,10,2022
1,1,23.81,90.37,0,0,31.58,26.53,28.76,89.91,7.11,5.11,47.08,1665405000,12,30,10,2022
1,1,23.81,90.37,0,0,31.96,26.52,28.73,91.66,12.47,7.34,49.59,1665491400,12,30,10,2022
1,1,23.81,90.37,0,0,29.97,26.75,28.12,92.3,8.18,5.54,41.36,1665577800,12,30,10,2022
1,1,23.81,90.37,0,0,31.45,25.89,28.39,89.07,8.06,4.97,46.15,1665664200,12,30,10,2022
1,1,23.81,90.37,0,0,31.84,26.3,28.87,86.33,11.08,2.92,46.54,1665750600,12,30,10,2022
1,1,23.81,90.37,0,0,32.1,24.85,28.15,86.21,1.38,5.65,47.56,1665837000,12,30,10,2022
1,1,23.81,90.37,0,0,33.32,23.39,27.96,84.44,2.1,5.62,51.83,1665923400,12,30,10,2022
1,1,23.81,90.37,0,0,33.62,24.13,28.59,83.76,1.04,4.68,52.76,1666009800,12,30,10,2022
1,1,23.81,90.37,0,0,32.89,25.0,28.79,81.99,0.46,3.24,48.71,1666096200,12,30,10,2022
1,1,23.81,90.37,0,0,31.75,24.09,27.97,83.33,0.13,4.32,44.86,1666182600,12,30,10,2022
1,1,23.81,90.37,0,0,32.79,24.26,27.97,83.97,0.04,6.12,49.32,1666269000,12,30,10,2022
1,1,23.81,90.37,0,0,32.64,23.57,28.12,83.4,0.0,5.51,48.41,1666355400,12,30,10,2022
1,1,23.81,90.37,0,0,32.89,23.91,28.12,81.42,0.0,5.54,48.43,1666441800,12,30,10,2022
1,1,23.81,90.37,0,0,28.85,24.0,26.36,89.84,14.51,5.22,36.52,1666528200,12,30,10,2022
1,1,23.81,90.37,0,0,25.39,22.71,24.51,94.57,144.77,16.6,26.45,1666614600,12,30,10,2022
1,1,23.81,90.37,0,0,28.74,22.05,25.04,87.14,12.64,10.51,35.53,1666701000,12,30,10,2022
1,1,23.81,90.37,0,0,29.9,21.59,25.95,81.75,3.6,3.78,37.85,1666787400,12,30,10,2022
1,1,23.81,90.37,0,0,30.48,21.72,25.84,77.0,0.0,4.64,38.24,1666873800,12,30,10,2022
1,1,23.81,90.37,0,0,30.27,19.89,25.21,74.74,0.0,3.89,36.98,1666960200,12,30,10,2022
1,1,23.81,90.37,0,0,30.51,21.0,25.96,73.48,0.08,3.06,37.29,1667046600,12,30,10,2022
1,1,23.81,90.37,0,0,31.75,22.13,26.78,80.15,2.99,3.06,43.53,1667133000,12,30,10,2022
1,1,23.81,90.37,0,0,32.24,23.63,27.75,84.25,0.04,3.35,47.2,1667219400,12,30,10,2022
1,1,23.81,90.37,0,0,32.04,23.38,27.56,83.41,0.0,4.39,46.02,1667305800,12,30,11,2022
1,1,23.81,90.37,0,0,31.3,23.58,27.05,85.2,0.0,4.64,43.92,1667392200,12,30,11,2022
1,1,23.81,90.37,0,0,29.76,22.6,25.87,83.06,0.0,4.5,37.78,1667478600,12,30,11,2022
1,1,23.81,90.37,0,0,30.49,20.64,25.71,75.7,0.0,2.92,37.88,1667565000,12,30,11,2022
1,1,23.81,90.37,0,0,31.64,22.12,27.15,73.19,0.02,2.52,40.49,1667651400,12,30,11,2022
1,1,23.81,90.37,0,0,31.28,23.38,26.97,73.59,3.08,2.63,39.54,1667737800,12,30,11,2022
1,1,23.81,90.37,0,0,30.38,21.93,26.07,70.98,0.01,2.7,36.24,1667824200,12,30,11,2022
1,1,23.81,90.37,0,0,30.24,20.45,25.57,69.41,0.0,2.88,35.48,1667910600,12,30,11,2022
1,1,23.81,90.37,0,0,29.6,20.5,24.9,75.47,0.0,3.31,35.34,1667997000,12,30,11,2022
1,1,23.81,90.37,0,0,29.45,19.78,24.85,74.32,0.0,3.1,34.68,1668083400,12,30,11,2022
1,1,23.81,90.37,0,0,29.69,19.12,24.57,76.38,0.0,3.67,35.8,1668169800,12,30,11,2022
1,1,23.81,90.37,0,0,29.82,20.49,25.02,76.38,0.0,3.96,36.16,1668256200,12,30,11,2022
1,1,23.81,90.37,0,0,28.07,18.86,23.15,81.52,0.0,5.04,32.52,1668342600,12,30,11,2022
1,1,23.81,90.37,0,0,28.61,17.41,23.26,75.01,0.04,3.64,32.75,1668429000,12,30,11,2022
1,1,23.81,90.37,0,0,28.58,18.78,23.99,74.78,0.0,2.84,32.64,1668515400,12,30,11,2022
1,1,23.81,90.37,0,0,28.82,19.15,24.03,77.89,0.0,3.2,33.82,1668601800,12,30,11,2022
1,1,23.81,90.37,0,0,29.03,18.37,23.66,78.69,0.0,4.32,34.54,1668688200,12,30,11,2022
1,1,23.81,90.37,0,0,27.89,17.27,22.7,77.25,0.0,4.79,31.43,1668774600,12,30,11,2022
1,1,23.81,90.37,0,0,28.4,16.64,22.65,76.69,0.0,4.54,32.54,1668861000,12,30,11,2022
1,1,23.81,90.37,0,0,29.88,17.32,23.85,74.56,0.07,3.89,35.86,1668947400,12,30,11,2022
1,1,23.81,90.37,0,0,28.49,17.66,22.43,81.95,0.92,5.08,33.72,1669033800,12,30,11,2022
1,1,23.81,90.37,0,0,28.02,16.06,21.53,83.44,0.0,5.33,32.7,1669120200,12,30,11,2022
1,1,23.81,90.37,0,0,27.79,16.72,21.62,85.49,0.0,5.36,32.38,1669206600,12,30,11,2022
1,1,23.81,90.37,0,0,28.62,16.19,22.11,83.27,0.0,4.82,34.35,1669293000,12,30,11,2022
1,1,23.81,90.37,0,0,29.33,17.49,23.34,78.53,0.0,3.6,35.33,1669379400,12,30,11,2022
1,1,23.81,90.37,0,0,28.94,17.84,23.51,74.1,0.0,2.66,33.37,1669465800,12,30,11,2022
1,1,23.81,90.37,0,0,28.41,17.56,23.3,73.29,0.0,2.95,32.0,1669552200,12,30,11,2022
1,1,23.81,90.37,0,0,28.97,16.91,22.86,77.4,0.0,3.71,34.11,1669638600,12,30,11,2022
1,1,23.81,90.37,0,0,30.63,18.42,23.94,76.56,0.0,3.78,38.56,1669725000,12,30,11,2022
1,1,23.81,90.37,0,0,30.19,19.65,23.79,78.74,0.0,4.25,37.88,1669811400,12,30,11,2022
1,1,23.81,90.37,0,0,29.34,16.73,22.36,81.91,0.0,5.22,36.17,1669897800,12,30,12,2022
1,1,23.81,90.37,0,0,28.51,16.54,21.87,84.02,0.0,5.65,34.18,1669984200,12,30,12,2022
1,1,23.81,90.37,0,0,27.98,16.09,21.83,81.1,0.0,4.5,32.22,1670070600,12,30,12,2022
1,1,23.81,90.37,0,0,28.42,16.18,22.11,77.46,0.0,3.64,32.72,1670157000,12,30,12,2022
1,1,23.81,90.37,0,0,28.68,16.31,22.16,80.45,0.0,4.18,33.95,1670243400,12,30,12,2022
1,1,23.81,90.37,0,0,28.44,16.37,21.92,81.58,0.0,4.46,33.52,1670329800,12,30,12,2022
1,1,23.81,90.37,0,0,27.82,16.11,21.35,82.31,0.0,4.9,31.99,1670416200,12,30,12,2022
1,1,23.81,90.37,0,0,27.94,16.02,21.76,78.79,0.0,4.57,31.77,1670502600,12,30,12,2022
1,1,23.81,90.37,0,0,27.11,17.01,22.14,72.31,0.0,2.23,29.25,1670589000,12,30,12,2022
1,1,23.81,90.37,0,0,27.78,16.99,22.38,68.68,0.0,3.42,30.09,1670675400,12,30,12,2022
1,1,23.81,90.37,0,0,28.01,16.55,21.54,76.13,0.0,4.39,31.54,1670761800,12,30,12,2022
1,1,23.81,90.37,0,0,27.2,15.63,20.92,77.3,0.0,4.43,29.91,1670848200,12,30,12,2022
1,1,23.81,90.37,0,0,26.63,15.22,20.9,76.24,0.0,3.96,28.67,1670934600,12,30,12,2022
1,1,23.81,90.37,0,0,26.64,15.53,21.16,76.53,0.0,3.56,28.71,1671021000,12,30,12,2022
1,1,23.81,90.37,0,0,26.79,15.14,20.36,76.25,0.0,4.25,28.98,1671107400,12,30,12,2022
1,1,23.81,90.37,0,0,26.18,14.21,19.25,77.78,0.0,4.54,27.91,1671193800,12,30,12,2022
1,1,23.81,90.37,0,0,26.98,14.13,20.37,75.04,0.0,3.64,29.25,1671280200,12,30,12,2022
1,1,23.81,90.37,0,0,26.88,15.37,21.23,71.02,0.0,2.41,28.73,1671366600,12,30,12,2022
1,1,23.81,90.37,0,0,27.26,17.02,21.67,66.7,0.0,2.74,28.99,1671453000,12,30,12,2022
1,1,23.81,90.37,0,0,27.44,16.41,21.64,72.95,0.0,2.66,29.94,1671539400,12,30,12,2022
1,1,23.81,90.37,0,0,26.93,15.84,20.65,79.27,0.0,4.32,29.52,1671625800,12,30,12,2022
1,1,23.81,90.37,0,0,27.45,15.57,20.79,74.99,0.0,4.0,30.18,1671712200,12,30,12,2022
1,1,23.81,90.37,0,0,27.29,14.16,19.98,69.09,0.0,5.18,29.27,1671798600,12,30,12,2022
1,1,23.81,90.37,0,0,27.15,14.11,20.33,61.47,0.0,3.17,28.39,1671885000,12,30,12,2022
1,1,23.81,90.37,0,0,26.91,16.52,21.39,64.87,0.08,3.6,28.31,1671971400,12,30,12,2022
1,1,23.81,90.37,0,0,28.23,17.01,22.22,73.14,0.31,3.49,31.58,1672057800,12,30,12,2022
1,1,23.81,90.37,0,0,27.55,18.07,22.22,80.49,6.78,4.5,31.06,1672144200,12,30,12,2022
1,1,23.81,90.37,0,0,25.66,14.66,19.78,80.16,0.97,5.26,26.37,1672230600,12,30,12,2022
1,1,23.81,90.37,0,0,25.03,11.62,17.44,70.79,0.0,5.26,25.44,1672317000,12,30,12,2022
1,1,23.81,90.37,0,0,24.4,13.52,18.49,67.63,0.0,3.13,24.66,1672403400,12,30,12,2022
1,1,23.81,90.37,0,0,24.73,12.19,18.59,70.37,0.0,3.64,25.1,1672489800,12,30,12,2022
1,1,23.81,90.37,0,0,24.86,13.03,18.39,73.99,0.0,4.61,25.33,1672576200,12,30,1,2023
1,1,23.81,90.37,0,0,25.37,13.03,18.79,72.81,0.0,4.5,25.86,1672662600,12,30,1,2023
1,1,23.81,90.37,0,0,25.62,13.56,18.58,77.01,0.0,5.04,26.25,1672749000,12,30,1,2023
1,1,23.81,90.37,0,0,24.69,12.14,17.51,80.78,0.0,6.16,25.32,1672835400,12,30,1,2023
1,1,23.81,90.37,0,0,25.54,11.44,17.58,78.54,0.0,6.7,26.2,1672921800,12,30,1,2023
1,1,23.81,90.37,0,0,26.29,11.43,17.95,78.24,0.03,7.13,28.14,1673008200,12,30,1,2023
1,1,23.81,90.37,0,0,26.8,11.92,18.75,79.76,0.0,4.93,29.28,1673094600,12,30,1,2023
1,1,23.81,90.37,0,0,28.06,12.46,19.63,75.84,0.0,4.14,31.61,1673181000,12,30,1,2023
1,1,23.81,90.37,0,0,28.56,13.68,20.27,73.05,0.0,4.39,32.3,1673267400,12,30,1,2023
1,1,23.81,90.37,0,0,28.6,13.95,20.18,71.19,0.0,5.62,32.07,1673353800,12,30,1,2023
1,1,23.81,90.37,0,0,26.5,12.46,18.65,67.41,0.0,5.29,27.89,1673440200,12,30,1,2023
1,1,23.81,90.37,0,0,24.94,11.39,17.67,67.29,0.0,4.39,25.25,1673526600,12,30,1,2023
1,1,23.81,90.37,0,0,26.48,12.22,19.52,61.69,0.0,3.74,27.54,1673613000,12,30,1,2023
1,1,23.81,90.37,0,0,27.15,13.48,20.27,69.78,0.0,4.72,29.09,1673699400,12,30,1,2023
1,1,23.81,90.37,0,0,26.58,16.09,20.11,73.58,0.0,5.29,28.4,1673785800,12,30,1,2023
1,1,23.81,90.37,0,0,25.81,13.44,18.87,70.39,0.0,5.29,26.28,1673872200,12,30,1,2023
1,1,23.81,90.37,0,0,25.39,12.32,18.02,69.68,0.0,5.36,25.8,1673958600,12,30,1,2023
1,1,23.81,90.37,0,0,24.43,11.35,17.27,63.02,0.0,5.22,24.57,1674045000,12,30,1,2023
1,1,23.81,90.37,0,0,24.2,10.53,16.64,61.4,0.0,5.8,24.28,1674131400,12,30,1,2023
1,1,23.81,90.37,0,0,24.7,11.54,17.31,63.48,0.0,4.57,24.88,1674217800,12,30,1,2023
1,1,23.81,90.37,0,0,25.93,11.54,18.68,66.06,9.44,4.1,26.3,1674304200,12,30,1,2023
1,1,23.81,90.37,0,0,26.81,12.34,19.53,63.02,0.0,5.0,28.05,1674390600,12,30,1,2023
1,1,23.81,90.37,0,0,27.57,12.95,20.23,68.56,0.0,4.57,29.7,1674477000,12,30,1,2023
1,1,23.81,90.37,0,0,29.21,14.26,21.04,69.04,0.0,5.11,33.0,1674563400,12,30,1,2023
1,1,23.81,90.37,0,0,29.33,14.75,21.92,66.98,0.0,4.43,32.86,1674649800,12,30,1,2023
1,1,23.81,90.37,0,0,29.77,16.02,22.68,66.96,0.0,4.03,33.81,1674736200,12,30,1,2023
1,1,23.81,90.37,0,0,29.41,16.8,22.87,70.82,0.0,4.54,33.82,1674822600,12,30,1,2023
1,1,23.81,90.37,0,0,29.34,17.21,22.66,71.98,0.0,5.08,33.9,1674909000,12,30,1,2023
1,1,23.81,90.37,0,0,29.07,14.93,21.54,68.0,0.0,5.36,32.51,1674995400,12,30,1,2023
1,1,23.81,90.37,0,0,30.81,15.38,22.58,66.14,0.0,4.64,36.01,1675081800,12,30,1,2023
1,1,23.81,90.37,0,0,29.94,17.94,23.25,69.72,0.0,4.61,34.83,1675168200,12,30,1,2023
1,1,23.81,90.37,0,0,29.26,17.74,22.71,61.41,0.0,7.2,31.72,1675254600,12,30,2,2023
1,1,23.81,90.37,0,0,28.44,12.9,20.2,57.11,0.0,7.63,29.76,1675341000,12,30,2,2023
1,1,23.81,90.37,0,0,28.88,13.09,20.27,62.69,0.0,6.01,31.24,1675427400,12,30,2,2023
1,1,23.81,90.37,0,0,28.12,13.61,20.6,61.52,0.0,5.69,29.81,1675513800,12,30,2,2023
1,1,23.81,90.37,0,0,28.71,16.52,21.58,51.8,0.0,4.14,29.5,1675600200,12,30,2,2023
1,1,23.81,90.37,0,0,29.28,16.82,22.66,46.34,0.0,4.32,29.57,1675686600,12,30,2,2023
1,1,23.81,90.37,0,0,29.79,14.95,22.53,53.29,0.0,5.83,31.26,1675773000,12,30,2,2023
1,1,23.81,90.37,0,0,31.06,16.49,23.32,72.01,0.0,8.39,38.38,1675859400,12,30,2,2023
1,1,23.81,90.37,0,0,30.69,18.17,23.54,69.58,0.0,4.46,36.66,1675945800,12,30,2,2023
1,1,23.81,90.37,0,0,30.03,16.51,22.8,57.04,0.0,5.11,32.31,1676032200,12,30,2,2023
1,1,23.81,90.37,0,0,31.24,15.46,23.52,49.84,0.0,5.22,32.99,1676118600,12,30,2,2023
1,1,23.81,90.37,0,0,31.68,16.79,23.61,62.94,0.0,6.62,37.2,1676205000,12,30,2,2023
1,1,23.81,90.37,0,0,29.54,13.23,21.07,41.8,0.0,7.67,29.36,1676291400,12,30,2,2023
1,1,23.81,90.37,0,0,30.13,13.83,21.36,40.32,0.0,6.05,29.88,1676377800,12,30,2,2023
1,1,23.81,90.37,0,0,29.02,15.86,21.72,42.87,0.0,5.08,28.9,1676464200,12,30,2,2023
1,1,23.81,90.37,0,0,30.7,16.48,23.18,41.65,0.0,2.52,30.76,1676550600,12,30,2,2023
1,1,23.81,90.37,0,0,30.88,17.25,23.81,49.84,0.0,3.6,32.39,1676637000,12,30,2,2023
1,1,23.81,90.37,0,0,31.04,18.27,24.82,51.3,0.0,2.84,32.95,1676723400,12,30,2,2023
1,1,23.81,90.37,0,0,31.61,18.89,25.46,49.94,0.0,3.2,33.65,1676809800,12,30,2,2023
1,1,23.81,90.37,0,0,31.86,19.39,26.01,55.6,0.0,3.85,35.51,1676896200,12,30,2,2023
1,1,23.81,90.37,0,0,32.61,21.01,26.25,65.66,0.0,8.21,40.55,1676982600,12,30,2,2023
1,1,23.81,90.37,0,0,34.92,20.97,26.95,69.86,0.17,11.56,49.97,1677069000,12,30,2,2023
1,1,23.81,90.37,0,0,34.33,21.7,26.76,69.33,1.39,10.01,47.58,1677155400,12,30,2,2023
1,1,23.81,90.37,0,0,33.59,20.7,26.41,68.2,1.48,7.09,44.56,1677241800,12,30,2,2023
1,1,23.81,90.37,0,0,34.09,20.01,26.18,54.61,0.46,5.54,40.26,1677328200,12,30,2,2023
1,1,23.81,90.37,0,0,34.87,18.28,26.39,42.66,1.02,5.04,37.79,1677414600,12,30,2,2023
1,1,23.81,90.37,0,0,34.63,20.06,26.4,39.46,0.0,5.29,36.39,1677501000,12,30,2,2023
1,1,23.81,90.37,0,0,34.37,18.6,25.68,43.83,0.0,5.54,37.18,1677587400,12,30,2,2023
1,1,23.81,90.37,0,0,34.3,17.5,25.64,47.14,0.0,5.8,38.08,1677673800,12,30,3,2023
1,1,23.81,90.37,0,0,34.73,19.7,27.04,45.87,0.0,4.9,38.56,1677760200,12,30,3,2023
1,1,23.81,90.37,0,0,35.53,21.13,27.53,42.69,0.0,5.94,39.13,1677846600,12,30,3,2023
1,1,23.81,90.37,0,0,36.43,20.85,28.91,39.86,0.0,4.07,39.96,1677933000,12,30,3,2023
1,1,23.81,90.37,0,0,36.45,21.13,28.84,42.32,0.0,4.46,40.95,1678019400,12,30,3,2023
1,1,23.81,90.37,0,0,36.81,21.63,29.3,37.93,0.0,6.19,40.02,1678105800,12,30,3,2023
1,1,23.81,90.37,0,0,36.69,21.42,28.36,37.12,0.0,6.41,39.49,1678192200,12,30,3,2023
1,1,23.81,90.37,0,0,36.37,21.02,28.16,36.72,0.0,6.7,38.74,1678278600,12,30,3,2023
1,1,23.81,90.37,0,0,35.46,21.52,28.54,41.27,0.0,7.02,38.5,1678365000,12,30,3,2023
1,1,23.81,90.37,0,0,32.64,21.22,27.04,43.35,0.0,5.58,33.94,1678451400,12,30,3,2023
1,1,23.81,90.37,0,0,36.87,21.37,29.02,40.76,0.0,4.61,41.24,1678537800,12,30,3,2023
1,1,23.81,90.37,0,0,37.8,21.31,28.91,41.58,0.02,6.48,43.69,1678624200,12,30,3,2023
1,1,23.81,90.37,0,0,37.77,21.68,29.48,40.27,0.02,6.16,43.02,1678710600,12,30,3,2023
1,1,23.81,90.37,0,0,36.42,23.76,29.76,40.97,0.05,4.36,40.36,1678797000,12,30,3,2023
1,1,23.81,90.37,0,0,36.35,23.22,28.92,58.81,1.54,8.93,48.59,1678883400,12,30,3,2023
1,1,23.81,90.37,0,0,35.28,22.47,27.4,69.33,4.39,7.78,50.99,1678969800,12,30,3,2023
1,1,23.81,90.37,0,0,31.79,22.76,26.61,67.36,1.34,5.83,38.89,1679056200,12,30,3,2023
1,1,23.81,90.37,0,0,34.4,22.1,27.37,63.58,6.5,4.9,44.95,1679142600,12,30,3,2023
1,1,23.81,90.37,0,0,29.4,22.62,25.24,77.2,11.74,5.69,35.21,1679229000,12,30,3,2023
1,1,23.81,90.37,0,0,28.73,21.56,24.77,78.96,11.62,9.68,33.79,1679315400,12,30,3,2023
1,1,23.81,90.37,0,0,30.96,21.04,25.93,72.82,14.17,5.9,38.36,1679401800,12,30,3,2023
1,1,23.81,90.37,0,0,32.13,21.36,26.56,68.3,7.9,5.62,40.17,1679488200,12,30,3,2023
1,1,23.81,90.37,0,0,33.08,21.82,27.09,66.18,1.43,6.05,42.11,1679574600,12,30,3,2023
1,1,23.81,90.37,0,0,33.88,21.03,27.29,67.31,2.15,5.29,45.07,1679661000,12,30,3,2023
1,1,23.81,90.37,0,0,34.32,21.69,27.88,66.08,7.0,4.9,45.9,1679747400,12,30,3,2023
1,1,23.81,90.37,0,0,36.05,22.67,29.12,66.39,3.04,7.52,52.05,1679833800,12,30,3,2023
1,1,23.81,90.37,0,0,35.82,23.46,29.3,64.88,2.33,7.63,50.31,1679920200,12,30,3,2023
1,1,23.81,90.37,0,0,35.96,23.67,29.48,64.51,1.73,5.98,50.58,1680006600,12,30,3,2023
1,1,23.81,90.37,0,0,34.18,23.46,28.57,70.47,13.0,6.7,47.65,1680093000,12,30,3,2023
1,1,23.81,90.37,0,0,32.95,22.66,27.91,71.76,11.5,5.94,44.08,1680179400,12,30,3,2023
1,1,23.81,90.37,0,0,31.89,23.55,27.19,81.0,29.0,4.93,44.39,1680265800,12,30,3,2023
1,1,23.81,90.37,0,0,28.58,22.93,25.64,86.11,41.44,4.5,34.81,1680352200,12,30,4,2023
1,1,23.81,90.37,0,0,31.72,22.14,26.56,75.31,8.11,5.44,41.52,1680438600,12,30,4,2023
1,1,23.81,90.37,0,0,33.28,22.35,27.54,72.5,6.02,8.17,45.52,1680525000,12,30,4,2023
1,1,23.81,90.37,0,0,35.1,23.77,28.95,72.67,2.32,9.54,52.3,1680611400,12,30,4,2023
1,1,23.81,90.37,0,0,35.46,24.68,29.52,77.0,2.72,10.01,56.57,1680697800,12,30,4,2023
1,1,23.81,90.37,0,0,35.68,24.14,29.89,66.71,1.3,5.36,50.9,1680784200,12,30,4,2023
1,1,23.81,90.37,0,0,37.02,22.1,30.17,56.14,2.3,4.93,49.19,1680870600,12,30,4,2023
1,1,23.81,90.37,0,0,37.94,23.5,31.05,49.12,0.0,2.88,47.92,1680957000,12,30,4,2023
1,1,23.81,90.37,0,0,37.81,24.92,31.29,47.7,0.84,3.85,46.78,1681043400,12,30,4,2023
1,1,23.81,90.37,0,0,37.94,23.36,31.19,51.42,3.36,4.43,49.25,1681129800,12,30,4,2023
1,1,23.81,90.37,0,0,38.62,24.35,31.36,56.57,0.0,5.47,54.77,1681216200,12,30,4,2023
1,1,23.81,90.37,0,0,39.17,23.69,31.72,53.09,0.0,4.32,54.22,1681302600,12,30,4,2023
1,1,23.81,90.37,0,0,39.6,23.42,31.62,46.98,0.0,5.87,51.46,1681389000,12,30,4,2023
1,1,23.81,90.37,0,0,40.56,24.08,32.45,58.1,0.0,4.39,63.26,1681475400,12,30,4,2023
1,1,23.81,90.37,0,0,40.95,25.7,32.81,55.57,0.0,3.2,62.59,1681561800,12,30,4,2023
1,1,23.81,90.37,0,0,40.59,25.82,32.71,56.8,0.0,5.62,62.25,1681648200,12,30,4,2023
1,1,23.81,90.37,0,0,40.34,25.9,32.64,65.94,0.0,10.44,69.54,1681734600,12,30,4,2023
1,1,23.81,90.37,0,0,40.33,27.09,32.85,66.43,0.05,10.8,69.97,1681907400,12,30,4,2023
1,1,23.81,90.37,0,0,39.97,26.97,32.58,67.84,4.32,10.48,69.64,1682080200,12,30,4,2023
1,1,23.81,90.37,0,0,38.96,25.98,31.79,63.12,2.76,7.52,61.01,1682166600,12,30,4,2023
1,1,23.81,90.37,0,0,34.04,25.51,29.39,71.35,5.57,6.52,47.61,1682253000,12,30,4,2023
1,1,23.81,90.37,0,0,36.57,24.21,30.45,58.43,0.04,2.63,49.08,1682339400,12,30,4,2023
1,1,23.81,90.37,0,0,37.36,24.51,30.92,55.96,0.28,4.54,50.16,1682425800,12,30,4,2023
1,1,23.81,90.37,0,0,38.25,24.36,31.81,50.01,0.02,3.6,49.33,1682512200,12,30,4,2023
1,1,23.81,90.37,0,0,38.67,25.56,32.64,50.04,0.16,3.13,50.61,1682598600,12,30,4,2023
1,1,23.81,90.37,0,0,37.13,25.18,31.23,55.88,7.59,4.14,49.38,1682685000,12,30,4,2023
1,1,23.81,90.37,0,0,37.19,25.82,31.58,60.31,6.73,4.21,52.29,1682771400,12,30,4,2023
1,1,23.81,90.37,0,0,36.03,25.98,30.85,64.36,8.71,3.2,50.74,1682857800,12,30,4,2023
1,1,23.81,90.37,0,0,35.05,25.88,30.18,64.46,1.43,5.83,47.46,1682944200,12,30,5,2023
1,1,23.81,90.37,0,0,37.25,25.55,31.21,58.38,0.4,4.25,51.28,1683030600,12,30,5,2023
1,1,23.81,90.37,0,0,37.06,25.86,31.35,59.44,3.85,5.54,51.3,1683117000,12,30,5,2023
1,1,23.81,90.37,0,0,35.31,26.34,30.32,71.17,18.86,5.62,52.2,1683203400,12,30,5,2023
1,1,23.81,90.37,0,0,34.61,25.38,30.22,73.06,15.12,5.94,50.63,1683289800,12,30,5,2023
1,1,23.81,90.37,0,0,36.64,26.6,31.35,68.99,3.41,5.29,56.02,1683376200,12,30,5,2023
1,1,23.81,90.37,0,0,38.26,26.37,32.11,62.45,6.24,5.4,57.7,1683462600,12,30,5,2023
1,1,23.81,90.37,0,0,40.48,25.76,32.91,51.55,0.0,6.8,57.54,1683549000,12,30,5,2023
1,1,23.81,90.37,0,0,40.77,26.01,33.39,49.89,0.0,5.87,57.25,1683635400,12,30,5,2023
1,1,23.81,90.37,0,0,41.0,26.64,33.7,59.52,0.04,7.31,66.36,1683721800,12,30,5,2023
1,1,23.81,90.37,0,0,39.7,28.09,33.57,61.73,1.57,5.76,62.89,1683808200,12,30,5,2023
1,1,23.81,90.37,0,0,37.5,27.67,32.57,62.01,8.38,3.1,54.52,1683894600,12,30,5,2023
1,1,23.81,90.37,0,0,39.54,27.15,32.9,57.86,0.08,7.16,59.08,1683981000,12,30,5,2023
1,1,23.81,90.37,0,0,36.93,26.33,30.92,60.18,0.11,13.54,51.32,1684067400,12,30,5,2023
1,1,23.81,90.37,0,0,38.13,24.97,31.28,57.31,0.3,9.04,53.58,1684153800,12,30,5,2023
1,1,23.81,90.37,0,0,38.3,27.11,32.05,68.32,10.12,10.91,62.47,1684240200,12,30,5,2023
1,1,23.81,90.37,0,0,35.27,27.23,30.61,80.97,28.32,10.51,58.44,1684326600,12,30,5,2023
1,1,23.81,90.37,0,0,33.78,27.25,29.82,85.14,50.34,8.39,54.3,1684413000,12,30,5,2023
1,1,23.81,90.37,0,0,33.94,26.36,29.72,84.03,11.49,9.11,54.35,1684499400,12,30,5,2023
1,1,23.81,90.37,0,0,35.75,27.43,30.75,80.04,4.07,10.76,60.02,1684585800,12,30,5,2023
1,1,23.81,90.37,0,0,34.82,26.63,30.36,80.62,10.55,9.86,56.15,1684672200,12,30,5,2023
1,1,23.81,90.37,0,0,33.19,27.34,29.99,85.26,22.85,8.71,51.72,1684758600,12,30,5,2023
1,1,23.81,90.37,0,0,32.37,27.28,29.51,88.33,25.04,5.83,49.75,1684845000,12,30,5,2023
1,1,23.81,90.37,0,0,32.55,25.71,28.81,86.04,42.13,6.26,49.37,1684931400,12,30,5,2023
1,1,23.81,90.37,0,0,32.97,24.54,28.88,84.84,4.83,6.3,50.54,1685017800,12,30,5,2023
1,1,23.81,90.37,0,0,33.42,27.14,30.02,83.06,9.41,5.15,51.49,1685104200,12,30,5,2023
1,1,23.81,90.37,0,0,33.33,26.88,29.82,82.52,10.67,6.88,50.81,1685190600,12,30,5,2023
1,1,23.81,90.37,0,0,34.4,25.83,30.46,74.91,10.46,2.45,50.88,1685277000,12,30,5,2023
1,1,23.81,90.37,0,0,35.5,26.98,31.43,70.47,0.27,3.38,52.5,1685363400,12,30,5,2023
1,1,23.81,90.37,0,0,36.85,27.71,32.59,66.88,0.0,3.13,55.39,1685449800,12,30,5,2023
1,1,23.81,90.37,0,0,37.28,28.75,33.34,69.61,0.0,3.71,59.1,1685536200,12,30,5,2023
1,1,23.81,90.37,0,0,35.68,29.17,32.06,79.51,0.04,7.78,59.31,1685622600,12,30,6,2023
1,1,23.81,90.37,0,0,36.07,28.7,31.95,79.94,0.27,9.94,61.46,1685709000,12,30,6,2023
1,1,23.81,90.37,0,0,36.17,28.36,31.86,80.24,1.78,7.31,62.17,1685795400,12,30,6,2023
1,1,23.81,90.37,0,0,35.86,28.16,31.83,79.44,0.34,6.16,60.1,1685881800,12,30,6,2023
1,1,23.81,90.37,0,0,35.23,27.3,31.84,75.97,0.1,3.06,54.9,1685968200,12,30,6,2023
